                    Element nb,             Integration Point,                          Time,                        Stress,                  Total Strain,          Visco-plastic Strain,Equivalent viscoplastic Strain,                   Back Stress,                  Yield Stress,
                             1,                             1,                3.06000000E+01,                9.63264665E+00,                2.66419309E-02,                1.70092843E-02,                9.88008407E-02,                0.00000000E+00,                5.09788526E+00,
                             1,                             2,                3.04000000E+01,                1.10574772E+01,                2.76151670E-02,                1.65576898E-02,                9.83492462E-02,                0.00000000E+00,                5.09788526E+00,
                             1,                             2,                3.06000000E+01,                9.63264665E+00,                2.66419309E-02,                1.70092843E-02,                9.88008407E-02,                0.00000000E+00,                5.09788526E+00,
                             1,                             1,                3.04000000E+01,                1.10574772E+01,                2.76151670E-02,                1.65576898E-02,                9.83492462E-02,                0.00000000E+00,                5.09788526E+00,
                             1,                             1,                3.06000000E+01,                9.63264665E+00,                2.66419309E-02,                1.70092843E-02,                9.88008407E-02,                0.00000000E+00,                5.09788526E+00,
                             1,                             2,                3.04000000E+01,                1.10574772E+01,                2.76151670E-02,                1.65576898E-02,                9.83492462E-02,                0.00000000E+00,                5.09788526E+00,
                             1,                             2,                3.06000000E+01,                9.63264665E+00,                2.66419309E-02,                1.70092843E-02,                9.88008407E-02,                0.00000000E+00,                5.09788526E+00,
                             1,                             1,                3.06000000E+01,                9.63264665E+00,                2.66419309E-02,                1.70092843E-02,                9.88008407E-02,                0.00000000E+00,                5.11670170E+00,
                             1,                             1,                3.08000000E+01,                8.33769921E+00,                2.56677467E-02,                1.73300475E-02,                9.91216039E-02,                0.00000000E+00,                5.11670170E+00,
                             1,                             2,                3.06000000E+01,                9.63264665E+00,                2.66419309E-02,                1.70092843E-02,                9.88008407E-02,                0.00000000E+00,                5.11670170E+00,
                             1,                             2,                3.08000000E+01,                8.33769921E+00,                2.56677467E-02,                1.73300475E-02,                9.91216039E-02,                0.00000000E+00,                5.11670170E+00,
                             1,                             1,                3.06000000E+01,                9.63264665E+00,                2.66419309E-02,                1.70092843E-02,                9.88008407E-02,                0.00000000E+00,                5.11670170E+00,
                             1,                             1,                3.08000000E+01,                8.33769921E+00,                2.56677467E-02,                1.73300475E-02,                9.91216039E-02,                0.00000000E+00,                5.11670170E+00,
                             1,                             2,                3.06000000E+01,                9.63264665E+00,                2.66419309E-02,                1.70092843E-02,                9.88008407E-02,                0.00000000E+00,                5.11670170E+00,
                             1,                             2,                3.08000000E+01,                8.33769921E+00,                2.56677467E-02,                1.73300475E-02,                9.91216039E-02,                0.00000000E+00,                5.11670170E+00,
                             1,                             1,                3.08000000E+01,                8.33769921E+00,                2.56677467E-02,                1.73300475E-02,                9.91216039E-02,                0.00000000E+00,                5.13006683E+00,
                             1,                             1,                3.10000000E+01,                7.16037654E+00,                2.46926126E-02,                1.75322361E-02,                9.93237925E-02,                0.00000000E+00,                5.13006683E+00,
                             1,                             2,                3.08000000E+01,                8.33769921E+00,                2.56677467E-02,                1.73300475E-02,                9.91216039E-02,                0.00000000E+00,                5.13006683E+00,
                             1,                             2,                3.10000000E+01,                7.16037654E+00,                2.46926126E-02,                1.75322361E-02,                9.93237925E-02,                0.00000000E+00,                5.13006683E+00,
                             1,                             1,                3.08000000E+01,                8.33769921E+00,                2.56677467E-02,                1.73300475E-02,                9.91216039E-02,                0.00000000E+00,                5.13006683E+00,
                             1,                             1,                3.10000000E+01,                7.16037654E+00,                2.46926126E-02,                1.75322361E-02,                9.93237925E-02,                0.00000000E+00,                5.13006683E+00,
                             1,                             2,                3.08000000E+01,                8.33769921E+00,                2.56677467E-02,                1.73300475E-02,                9.91216039E-02,                0.00000000E+00,                5.13006683E+00,
                             1,                             2,                3.10000000E+01,                7.16037654E+00,                2.46926126E-02,                1.75322361E-02,                9.93237925E-02,                0.00000000E+00,                5.13006683E+00,
                             1,                             1,                3.10000000E+01,                7.16037654E+00,                2.46926126E-02,                1.75322361E-02,                9.93237925E-02,                0.00000000E+00,                5.13849135E+00,
                             1,                             1,                3.12000000E+01,                6.08957667E+00,                2.37165266E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.13849135E+00,
                             1,                             2,                3.10000000E+01,                7.16037654E+00,                2.46926126E-02,                1.75322361E-02,                9.93237925E-02,                0.00000000E+00,                5.13849135E+00,
                             1,                             2,                3.12000000E+01,                6.08957667E+00,                2.37165266E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.13849135E+00,
                             1,                             1,                3.10000000E+01,                7.16037654E+00,                2.46926126E-02,                1.75322361E-02,                9.93237925E-02,                0.00000000E+00,                5.13849135E+00,
                             1,                             1,                3.12000000E+01,                6.08957667E+00,                2.37165266E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.13849135E+00,
                             1,                             2,                3.10000000E+01,                7.16037654E+00,                2.46926126E-02,                1.75322361E-02,                9.93237925E-02,                0.00000000E+00,                5.13849135E+00,
                             1,                             2,                3.12000000E+01,                6.08957667E+00,                2.37165266E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.13849135E+00,
                             1,                             1,                3.12000000E+01,                6.08957667E+00,                2.37165266E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.14000000E+01,                5.11253703E+00,                2.27394870E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.12000000E+01,                6.08957667E+00,                2.37165266E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.14000000E+01,                5.11253703E+00,                2.27394870E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.12000000E+01,                6.08957667E+00,                2.37165266E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.14000000E+01,                5.11253703E+00,                2.27394870E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.12000000E+01,                6.08957667E+00,                2.37165266E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.14000000E+01,                5.11253703E+00,                2.27394870E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.14000000E+01,                5.11253703E+00,                2.27394870E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.16000000E+01,                4.13454184E+00,                2.17614918E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.14000000E+01,                5.11253703E+00,                2.27394870E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.16000000E+01,                4.13454184E+00,                2.17614918E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.14000000E+01,                5.11253703E+00,                2.27394870E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.16000000E+01,                4.13454184E+00,                2.17614918E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.14000000E+01,                5.11253703E+00,                2.27394870E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.16000000E+01,                4.13454184E+00,                2.17614918E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.16000000E+01,                4.13454184E+00,                2.17614918E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.18000000E+01,                3.15558924E+00,                2.07825392E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.16000000E+01,                4.13454184E+00,                2.17614918E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.18000000E+01,                3.15558924E+00,                2.07825392E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.16000000E+01,                4.13454184E+00,                2.17614918E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.18000000E+01,                3.15558924E+00,                2.07825392E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.16000000E+01,                4.13454184E+00,                2.17614918E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.18000000E+01,                3.15558924E+00,                2.07825392E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.18000000E+01,                3.15558924E+00,                2.07825392E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.20000000E+01,                2.17567735E+00,                1.98026273E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.18000000E+01,                3.15558924E+00,                2.07825392E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.20000000E+01,                2.17567735E+00,                1.98026273E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.18000000E+01,                3.15558924E+00,                2.07825392E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.20000000E+01,                2.17567735E+00,                1.98026273E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.18000000E+01,                3.15558924E+00,                2.07825392E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.20000000E+01,                2.17567735E+00,                1.98026273E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.20000000E+01,                2.17567735E+00,                1.98026273E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.22000000E+01,                1.19480430E+00,                1.88217542E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.20000000E+01,                2.17567735E+00,                1.98026273E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.22000000E+01,                1.19480430E+00,                1.88217542E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.20000000E+01,                2.17567735E+00,                1.98026273E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.22000000E+01,                1.19480430E+00,                1.88217542E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.20000000E+01,                2.17567735E+00,                1.98026273E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.22000000E+01,                1.19480430E+00,                1.88217542E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.22000000E+01,                1.19480430E+00,                1.88217542E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.24000000E+01,                2.12968184E-01,                1.78399181E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.22000000E+01,                1.19480430E+00,                1.88217542E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.24000000E+01,                2.12968184E-01,                1.78399181E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.22000000E+01,                1.19480430E+00,                1.88217542E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.24000000E+01,                2.12968184E-01,                1.78399181E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.22000000E+01,                1.19480430E+00,                1.88217542E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.24000000E+01,                2.12968184E-01,                1.78399181E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.24000000E+01,                2.12968184E-01,                1.78399181E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.26000000E+01,               -7.69832878E-01,                1.68571171E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.24000000E+01,                2.12968184E-01,                1.78399181E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.26000000E+01,               -7.69832878E-01,                1.68571171E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.24000000E+01,                2.12968184E-01,                1.78399181E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.26000000E+01,               -7.69832878E-01,                1.68571171E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.24000000E+01,                2.12968184E-01,                1.78399181E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.26000000E+01,               -7.69832878E-01,                1.68571171E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.26000000E+01,               -7.69832878E-01,                1.68571171E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.28000000E+01,               -1.75360079E+00,                1.58733492E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.26000000E+01,               -7.69832878E-01,                1.68571171E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.28000000E+01,               -1.75360079E+00,                1.58733492E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.26000000E+01,               -7.69832878E-01,                1.68571171E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.28000000E+01,               -1.75360079E+00,                1.58733492E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.26000000E+01,               -7.69832878E-01,                1.68571171E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.28000000E+01,               -1.75360079E+00,                1.58733492E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.28000000E+01,               -1.75360079E+00,                1.58733492E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.30000000E+01,               -2.73833745E+00,                1.48886125E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.28000000E+01,               -1.75360079E+00,                1.58733492E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.30000000E+01,               -2.73833745E+00,                1.48886125E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.28000000E+01,               -1.75360079E+00,                1.58733492E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.30000000E+01,               -2.73833745E+00,                1.48886125E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.28000000E+01,               -1.75360079E+00,                1.58733492E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.30000000E+01,               -2.73833745E+00,                1.48886125E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.30000000E+01,               -2.73833745E+00,                1.48886125E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.32000000E+01,               -3.72404478E+00,                1.39029052E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.30000000E+01,               -2.73833745E+00,                1.48886125E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.32000000E+01,               -3.72404478E+00,                1.39029052E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.30000000E+01,               -2.73833745E+00,                1.48886125E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.32000000E+01,               -3.72404478E+00,                1.39029052E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.30000000E+01,               -2.73833745E+00,                1.48886125E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.32000000E+01,               -3.72404478E+00,                1.39029052E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.32000000E+01,               -3.72404478E+00,                1.39029052E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.34000000E+01,               -4.71072468E+00,                1.29162253E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.32000000E+01,               -3.72404478E+00,                1.39029052E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.34000000E+01,               -4.71072468E+00,                1.29162253E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.32000000E+01,               -3.72404478E+00,                1.39029052E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.34000000E+01,               -4.71072468E+00,                1.29162253E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.32000000E+01,               -3.72404478E+00,                1.39029052E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.34000000E+01,               -4.71072468E+00,                1.29162253E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.34000000E+01,               -4.71072468E+00,                1.29162253E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.36000000E+01,               -5.64802968E+00,                1.19285709E-02,                1.75766005E-02,                9.94688558E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.34000000E+01,               -4.71072468E+00,                1.29162253E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.36000000E+01,               -5.64802968E+00,                1.19285709E-02,                1.75766005E-02,                9.94688558E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.34000000E+01,               -4.71072468E+00,                1.29162253E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.36000000E+01,               -5.64802968E+00,                1.19285709E-02,                1.75766005E-02,                9.94688558E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.34000000E+01,               -4.71072468E+00,                1.29162253E-02,                1.76269499E-02,                9.94185064E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             2,                3.36000000E+01,               -5.64802968E+00,                1.19285709E-02,                1.75766005E-02,                9.94688558E-02,                0.00000000E+00,                5.14243776E+00,
                             1,                             1,                3.36000000E+01,               -5.64802968E+00,                1.19285709E-02,                1.75766005E-02,                9.94688558E-02,                0.00000000E+00,                5.14453566E+00,
                             1,                             1,                3.38000000E+01,               -6.50152467E+00,                1.09399400E-02,                1.74414647E-02,                9.96039916E-02,                0.00000000E+00,                5.14453566E+00,
                             1,                             2,                3.36000000E+01,               -5.64802968E+00,                1.19285709E-02,                1.75766005E-02,                9.94688558E-02,                0.00000000E+00,                5.14453566E+00,
                             1,                             2,                3.38000000E+01,               -6.50152467E+00,                1.09399400E-02,                1.74414647E-02,                9.96039916E-02,                0.00000000E+00,                5.14453566E+00,
                             1,                             1,                3.36000000E+01,               -5.64802968E+00,                1.19285709E-02,                1.75766005E-02,                9.94688558E-02,                0.00000000E+00,                5.14453566E+00,
                             1,                             1,                3.38000000E+01,               -6.50152467E+00,                1.09399400E-02,                1.74414647E-02,                9.96039916E-02,                0.00000000E+00,                5.14453566E+00,
                             1,                             2,                3.36000000E+01,               -5.64802968E+00,                1.19285709E-02,                1.75766005E-02,                9.94688558E-02,                0.00000000E+00,                5.14453566E+00,
                             1,                             2,                3.38000000E+01,               -6.50152467E+00,                1.09399400E-02,                1.74414647E-02,                9.96039916E-02,                0.00000000E+00,                5.14453566E+00,
                             1,                             1,                3.38000000E+01,               -6.50152467E+00,                1.09399400E-02,                1.74414647E-02,                9.96039916E-02,                0.00000000E+00,                5.15016632E+00,
                             1,                             1,                3.40000000E+01,               -7.27912170E+00,                9.95033085E-03,                1.72294526E-02,                9.98160037E-02,                0.00000000E+00,                5.15016632E+00,
                             1,                             2,                3.38000000E+01,               -6.50152467E+00,                1.09399400E-02,                1.74414647E-02,                9.96039916E-02,                0.00000000E+00,                5.15016632E+00,
                             1,                             2,                3.40000000E+01,               -7.27912170E+00,                9.95033085E-03,                1.72294526E-02,                9.98160037E-02,                0.00000000E+00,                5.15016632E+00,
                             1,                             1,                3.38000000E+01,               -6.50152467E+00,                1.09399400E-02,                1.74414647E-02,                9.96039916E-02,                0.00000000E+00,                5.15016632E+00,
                             1,                             1,                3.40000000E+01,               -7.27912170E+00,                9.95033085E-03,                1.72294526E-02,                9.98160037E-02,                0.00000000E+00,                5.15016632E+00,
                             1,                             2,                3.38000000E+01,               -6.50152467E+00,                1.09399400E-02,                1.74414647E-02,                9.96039916E-02,                0.00000000E+00,                5.15016632E+00,
                             1,                             2,                3.40000000E+01,               -7.27912170E+00,                9.95033085E-03,                1.72294526E-02,                9.98160037E-02,                0.00000000E+00,                5.15016632E+00,
                             1,                             1,                3.40000000E+01,               -7.27912170E+00,                9.95033085E-03,                1.72294526E-02,                9.98160037E-02,                0.00000000E+00,                5.15900016E+00,
                             1,                             1,                3.42000000E+01,               -7.98798641E+00,                8.95974137E-03,                1.69477278E-02,                1.00097729E-01,                0.00000000E+00,                5.15900016E+00,
                             1,                             2,                3.40000000E+01,               -7.27912170E+00,                9.95033085E-03,                1.72294526E-02,                9.98160037E-02,                0.00000000E+00,                5.15900016E+00,
                             1,                             2,                3.42000000E+01,               -7.98798641E+00,                8.95974137E-03,                1.69477278E-02,                1.00097729E-01,                0.00000000E+00,                5.15900016E+00,
                             1,                             1,                3.40000000E+01,               -7.27912170E+00,                9.95033085E-03,                1.72294526E-02,                9.98160037E-02,                0.00000000E+00,                5.15900016E+00,
                             1,                             1,                3.42000000E+01,               -7.98798641E+00,                8.95974137E-03,                1.69477278E-02,                1.00097729E-01,                0.00000000E+00,                5.15900016E+00,
                             1,                             2,                3.40000000E+01,               -7.27912170E+00,                9.95033085E-03,                1.72294526E-02,                9.98160037E-02,                0.00000000E+00,                5.15900016E+00,
                             1,                             2,                3.42000000E+01,               -7.98798641E+00,                8.95974137E-03,                1.69477278E-02,                1.00097729E-01,                0.00000000E+00,                5.15900016E+00,
                             1,                             1,                3.42000000E+01,               -7.98798641E+00,                8.95974137E-03,                1.69477278E-02,                1.00097729E-01,                0.00000000E+00,                5.17073869E+00,
                             1,                             1,                3.44000000E+01,               -8.63460845E+00,                7.96816965E-03,                1.66027781E-02,                1.00442678E-01,                0.00000000E+00,                5.17073869E+00,
                             1,                             2,                3.42000000E+01,               -7.98798641E+00,                8.95974137E-03,                1.69477278E-02,                1.00097729E-01,                0.00000000E+00,                5.17073869E+00,
                             1,                             2,                3.44000000E+01,               -8.63460845E+00,                7.96816965E-03,                1.66027781E-02,                1.00442678E-01,                0.00000000E+00,                5.17073869E+00,
                             1,                             1,                3.42000000E+01,               -7.98798641E+00,                8.95974137E-03,                1.69477278E-02,                1.00097729E-01,                0.00000000E+00,                5.17073869E+00,
                             1,                             1,                3.44000000E+01,               -8.63460845E+00,                7.96816965E-03,                1.66027781E-02,                1.00442678E-01,                0.00000000E+00,                5.17073869E+00,
                             1,                             2,                3.42000000E+01,               -7.98798641E+00,                8.95974137E-03,                1.69477278E-02,                1.00097729E-01,                0.00000000E+00,                5.17073869E+00,
                             1,                             2,                3.44000000E+01,               -8.63460845E+00,                7.96816965E-03,                1.66027781E-02,                1.00442678E-01,                0.00000000E+00,                5.17073869E+00,
                             1,                             1,                3.44000000E+01,               -8.63460845E+00,                7.96816965E-03,                1.66027781E-02,                1.00442678E-01,                0.00000000E+00,                5.18511159E+00,
                             1,                             1,                3.46000000E+01,               -9.22486524E+00,                6.97561374E-03,                1.62004790E-02,                1.00844977E-01,                0.00000000E+00,                5.18511159E+00,
